0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,label
5.788641571998596191e-01,5.790373682975769043e-01,5.793869495391845703e-01,2.124951362609863281e+00,3.580706357955932617e+00,3.586158514022827148e+00,3.592723369598388672e+00,3.600411176681518555e+00,3.609233617782592773e+00,3.619204521179199219e+00,3.630339860916137695e+00,3.642656803131103516e+00,3.656174898147583008e+00,3.670916080474853516e+00,3.686904430389404297e+00,3.704165935516357422e+00,3.722728967666625977e+00,3.742624759674072266e+00,3.763887643814086914e+00,3.786552667617797852e+00,3.810660600662231445e+00,3.836253404617309570e+00,3.863376855850219727e+00,2.728423595428466797e+00,2.623387098312377930e+00,2.526507139205932617e+00,2.436951398849487305e+00,2.353683710098266602e+00,2.277484893798828125e+00,2.206421613693237305e+00,2.139762163162231445e+00,2.078212261199951172e+00,2.020336627960205078e+00,1.966027855873107910e+00,1.915497183799743652e+00,1.867531418800354004e+00,1.823029279708862305e+00,1.780609488487243652e+00,1.740805864334106445e+00,1.703269362449645996e+00,1.667570829391479492e+00,1.633938312530517578e+00,1.602148294448852539e+00,1.571864128112792969e+00,1.543247938156127930e+00,1.516135096549987793e+00,1.490763545036315918e+00,1.466666221618652344e+00,1.443768143653869629e+00,1.422000527381896973e+00,1.401300191879272461e+00,1.381608843803405762e+00,1.362872362136840820e+00,1.345041751861572266e+00,1.328071236610412598e+00,1.311917662620544434e+00,1.296542525291442871e+00,1.281909942626953125e+00,1.267983078956604004e+00,1.254735231399536133e+00,1.242136836051940918e+00,1.230159640312194824e+00,1.241540431976318359e+00,1.285593867301940918e+00,1.332961440086364746e+00,1.384189248085021973e+00,1.439715385437011719e+00,1.501001834869384766e+00,1.568089962005615234e+00,1.641468644142150879e+00,1.722650408744812012e+00,1.812848806381225586e+00,1.913140535354614258e+00,2.025666236877441406e+00,2.153607130050659180e+00,2.299673557281494141e+00,2.467916488647460938e+00,2.663599729537963867e+00,2.892802953720092773e+00,3.495757579803466797e+00,4.311102867126464844e+00,4.299154281616210938e+00,4.288574218750000000e+00,4.279346466064453125e+00,4.271456241607666016e+00,4.264892578125000000e+00,4.259644031524658203e+00,4.255703926086425781e+00,4.253055572509765625e+00,4.251704216003417969e+00,4.251658916473388672e+00,4.252908706665039062e+00,4.255455017089843750e+00,4.259303092956542969e+00,4.264458656311035156e+00,4.270928859710693359e+00,4.251449584960937500e+00,3.934790134429931641e+00,3.469032287597656250e+00,3.103158473968505859e+00,2.807286500930786133e+00,2.563255548477172852e+00,2.359448432922363281e+00,2.185528755187988281e+00,2.036056756973266602e+00,1.906331539154052734e+00,1.792737960815429688e+00,1.692857265472412109e+00,1.603857398033142090e+00,1.523835062980651855e+00,1.451823711395263672e+00,1.386743187904357910e+00,1.327248930931091309e+00,1.247773289680480957e+00,1.199889540672302246e+00,1.174841880798339844e+00,1.184869408607482910e+00,1.195437431335449219e+00,1.206566452980041504e+00,1.218279123306274414e+00,1.230599761009216309e+00,1.243555307388305664e+00,1.257173061370849609e+00,1.271484017372131348e+00,1.286521315574645996e+00,1.302319765090942383e+00,1.318917870521545410e+00,1.336356282234191895e+00,1.354681015014648438e+00,1.373939275741577148e+00,1.394183754920959473e+00,1.415471315383911133e+00,1.437864184379577637e+00,1.461428523063659668e+00,1.486238837242126465e+00,1.512756347656250000e+00,1.540747880935668945e+00,1.570369124412536621e+00,1.601460814476013184e+00,1.634351730346679688e+00,1.669260621070861816e+00,1.705964326858520508e+00,1.744880914688110352e+00,1.786351799964904785e+00,1.829854249954223633e+00,1.876737356185913086e+00,1.926122665405273438e+00,1.979193806648254395e+00,2.035743474960327148e+00,2.095875263214111328e+00,2.160985708236694336e+00,2.230384826660156250e+00,2.304786443710327148e+00,2.386074304580688477e+00,2.473483324050903320e+00,2.568022489547729492e+00,2.670497179031372070e+00,3.791468620300292969e+00,3.764802217483520508e+00,3.739639043807983398e+00,3.715934753417968750e+00,3.693647146224975586e+00,3.672737121582031250e+00,3.823779106140136719e+00,4.063103199005126953e+00,4.337626457214355469e+00,4.653943061828613281e+00,5.021831035614013672e+00,5.452680587768554688e+00,5.968189239501953125e+00,6.393489837646484375e+00,6.484822273254394531e+00,6.468898296356201172e+00,6.455013751983642578e+00,3.686969995498657227e+00,5.130864381790161133e-01,5.124577879905700684e-01,5.119864940643310547e-01,5.116717815399169922e-01,5.115131139755249023e-01,encruzilhada
5.775249600410461426e-01,5.776967406272888184e-01,5.780446529388427734e-01,2.123487710952758789e+00,3.579124212265014648e+00,3.584566831588745117e+00,3.591120958328247070e+00,3.598797798156738281e+00,3.607608795166015625e+00,3.617567539215087891e+00,3.628690004348754883e+00,3.640993356704711914e+00,3.654497146606445312e+00,3.669223785400390625e+00,3.685196399688720703e+00,3.702441930770874023e+00,3.720988273620605469e+00,3.740865945816040039e+00,3.762109756469726562e+00,3.784755468368530273e+00,3.808843135833740234e+00,3.834414482116699219e+00,3.861515522003173828e+00,2.721330642700195312e+00,2.616624593734741211e+00,2.519986867904663086e+00,2.430655717849731445e+00,2.347596406936645508e+00,2.271588802337646484e+00,2.200704336166381836e+00,2.134209632873535156e+00,2.072808742523193359e+00,2.015073776245117188e+00,1.960896849632263184e+00,1.910489082336425781e+00,1.862640619277954102e+00,1.818247437477111816e+00,1.775931596755981445e+00,1.736225605010986328e+00,1.698781490325927734e+00,1.663170814514160156e+00,1.629621267318725586e+00,1.597909450531005859e+00,1.567699909210205078e+00,1.539154529571533203e+00,1.512070536613464355e+00,1.486767292022705078e+00,1.462734937667846680e+00,1.439898610115051270e+00,1.418189764022827148e+00,1.397544980049133301e+00,1.377906680107116699e+00,1.359220862388610840e+00,1.341438174247741699e+00,1.324513316154479980e+00,1.308403253555297852e+00,1.293069601058959961e+00,1.278476476669311523e+00,1.264587283134460449e+00,1.251375198364257812e+00,1.238810658454895020e+00,1.226865410804748535e+00,1.238388299942016602e+00,1.282309651374816895e+00,1.329549312591552734e+00,1.380629539489746094e+00,1.435993790626525879e+00,1.497100234031677246e+00,1.563989639282226562e+00,1.637148141860961914e+00,1.718083381652832031e+00,1.808004617691040039e+00,1.907989621162414551e+00,2.020168304443359375e+00,2.147708177566528320e+00,2.293309450149536133e+00,2.461005449295043945e+00,2.656039714813232422e+00,2.884463310241699219e+00,3.488825082778930664e+00,4.307984828948974609e+00,4.296044826507568359e+00,4.285473823547363281e+00,4.276253223419189453e+00,4.268369197845458984e+00,4.261810779571533203e+00,4.256566047668457031e+00,4.252630233764648438e+00,4.249985218048095703e+00,4.248636722564697266e+00,4.248591423034667969e+00,4.249840736389160156e+00,4.252385616302490234e+00,4.256231784820556641e+00,4.261384010314941406e+00,4.267849922180175781e+00,4.258111000061035156e+00,3.948153018951416016e+00,3.480460882186889648e+00,3.113118171691894531e+00,2.816099643707275391e+00,2.571154594421386719e+00,2.366605758666992188e+00,2.192068099975585938e+00,2.042077064514160156e+00,1.911909580230712891e+00,1.797935366630554199e+00,1.697725653648376465e+00,1.608436226844787598e+00,1.528156518936157227e+00,1.455916523933410645e+00,1.390630960464477539e+00,1.330951333045959473e+00,1.251329183578491211e+00,1.202823162078857422e+00,1.174251437187194824e+00,1.181648492813110352e+00,1.192187905311584473e+00,1.203286647796630859e+00,1.214967966079711914e+00,1.227255225181579590e+00,1.240175724029541016e+00,1.253756880760192871e+00,1.268029093742370605e+00,1.283025622367858887e+00,1.298781514167785645e+00,1.315334796905517578e+00,1.332726120948791504e+00,1.351001381874084473e+00,1.370207667350769043e+00,1.390397429466247559e+00,1.411627531051635742e+00,1.433960080146789551e+00,1.457460641860961914e+00,1.482204079627990723e+00,1.508682012557983398e+00,1.536600828170776367e+00,1.566144704818725586e+00,1.597155213356018066e+00,1.629959821701049805e+00,1.664777517318725586e+00,1.701385021209716797e+00,1.740199685096740723e+00,1.781562328338623047e+00,1.824950695037841797e+00,1.871711134910583496e+00,1.920966982841491699e+00,1.973899006843566895e+00,2.030300855636596680e+00,2.090275526046752930e+00,2.155215501785278320e+00,2.224433183670043945e+00,2.298640489578247070e+00,2.379716396331787109e+00,2.466897726058959961e+00,2.561190366744995117e+00,2.663398742675781250e+00,3.792796134948730469e+00,3.766110897064208984e+00,3.740930318832397461e+00,3.717208862304687500e+00,3.694904804229736328e+00,3.673979043960571289e+00,3.814044952392578125e+00,4.052495956420898438e+00,4.326401233673095703e+00,4.641848564147949219e+00,5.008688449859619141e+00,5.438292980194091797e+00,5.952287673950195312e+00,6.383325099945068359e+00,6.485801219940185547e+00,6.469861030578613281e+00,6.455961704254150391e+00,3.688064575195312500e+00,5.143574476242065430e-01,5.137260556221008301e-01,5.132524371147155762e-01,5.129358172416687012e-01,5.127756595611572266e-01,encruzilhada
5.765529870986938477e-01,5.767244696617126465e-01,5.770717263221740723e-01,2.122450590133666992e+00,3.578026056289672852e+00,3.583467006683349609e+00,3.590019226074218750e+00,3.597693204879760742e+00,3.606501102447509766e+00,3.616456508636474609e+00,3.627575397491455078e+00,3.639874935150146484e+00,3.653374433517456055e+00,3.668096303939819336e+00,3.684063911437988281e+00,3.701303243637084961e+00,3.719843864440917969e+00,3.739715337753295898e+00,3.760952472686767578e+00,3.783591032028198242e+00,3.807670831680297852e+00,3.833234071731567383e+00,3.860326528549194336e+00,2.719119071960449219e+00,2.614686012268066406e+00,2.518133163452148438e+00,2.428879737854003906e+00,2.345892667770385742e+00,2.269949913024902344e+00,2.199125289916992188e+00,2.132681608200073242e+00,2.071325540542602539e+00,2.013632774353027344e+00,1.959495306015014648e+00,1.909124255180358887e+00,1.861310362815856934e+00,1.816949129104614258e+00,1.774663925170898438e+00,1.734986782073974609e+00,1.697569489479064941e+00,1.661984443664550781e+00,1.628459095954895020e+00,1.596770167350769043e+00,1.566582560539245605e+00,1.538057208061218262e+00,1.510966062545776367e+00,1.485681414604187012e+00,1.461666941642761230e+00,1.438847422599792480e+00,1.417154788970947266e+00,1.396525382995605469e+00,1.376901507377624512e+00,1.358229637145996094e+00,1.340459942817687988e+00,1.323547720909118652e+00,1.307449579238891602e+00,1.292127251625061035e+00,1.277544856071472168e+00,1.263666272163391113e+00,1.250463843345642090e+00,1.237908601760864258e+00,1.225972175598144531e+00,1.236343979835510254e+00,1.280177950859069824e+00,1.327350854873657227e+00,1.378358364105224609e+00,1.433631420135498047e+00,1.494636774063110352e+00,1.561415195465087891e+00,1.634452581405639648e+00,1.715253591537475586e+00,1.805025219917297363e+00,1.904861092567443848e+00,2.016882419586181641e+00,2.144247055053710938e+00,2.289652109146118164e+00,2.457128524780273438e+00,2.651914834976196289e+00,2.880057811737060547e+00,3.485563993453979492e+00,4.307291984558105469e+00,4.295355319976806641e+00,4.284785747528076172e+00,4.275567531585693359e+00,4.267685890197753906e+00,4.261128425598144531e+00,4.255885601043701172e+00,4.251949787139892578e+00,4.249305248260498047e+00,4.247957229614257812e+00,4.247912406921386719e+00,4.249161720275878906e+00,4.251707077026367188e+00,4.255552291870117188e+00,4.260704040527343750e+00,4.267170429229736328e+00,4.262389659881591797e+00,3.955749750137329102e+00,3.486972808837890625e+00,3.118864059448242188e+00,2.821255922317504883e+00,2.575831651687622070e+00,2.370887279510498047e+00,2.196015834808349609e+00,2.045739889144897461e+00,1.915327429771423340e+00,1.801139950752258301e+00,1.700743794441223145e+00,1.611289143562316895e+00,1.530861735343933105e+00,1.458489060401916504e+00,1.393084406852722168e+00,1.333296060562133789e+00,1.253595590591430664e+00,1.205110192298889160e+00,1.175206899642944336e+00,1.180776834487915039e+00,1.191308617591857910e+00,1.202399611473083496e+00,1.214072227478027344e+00,1.226350784301757812e+00,1.239261746406555176e+00,1.252833008766174316e+00,1.267094850540161133e+00,1.282080531120300293e+00,1.297824978828430176e+00,1.314366340637207031e+00,1.331745147705078125e+00,1.350007057189941406e+00,1.369199275970458984e+00,1.389374375343322754e+00,1.410589098930358887e+00,1.432905197143554688e+00,1.456388950347900391e+00,1.481114268302917480e+00,1.507564067840576172e+00,1.535462379455566406e+00,1.564984560012817383e+00,1.595971822738647461e+00,1.628752231597900391e+00,1.663543939590454102e+00,1.700124263763427734e+00,1.738910079002380371e+00,1.780241608619689941e+00,1.823597669601440430e+00,1.870323061943054199e+00,1.919542193412780762e+00,1.972434401512145996e+00,2.028794050216674805e+00,2.088723421096801758e+00,2.153614759445190430e+00,2.222780227661132812e+00,2.296931743621826172e+00,2.377946615219116211e+00,2.465061902999877930e+00,2.559283256530761719e+00,2.661413908004760742e+00,3.793678283691406250e+00,3.766987085342407227e+00,3.741800069808959961e+00,3.718072414398193359e+00,3.695763349533081055e+00,3.674832820892333984e+00,3.811551570892333984e+00,4.049815654754638672e+00,4.323629856109619141e+00,4.638899326324462891e+00,5.005446434020996094e+00,5.434698104858398438e+00,5.948253154754638672e+00,6.380891799926757812e+00,6.486506462097167969e+00,6.470563411712646484e+00,6.456661224365234375e+00,3.688871383666992188e+00,5.152879953384399414e-01,5.146554112434387207e-01,5.141808986663818359e-01,5.138636827468872070e-01,5.137031674385070801e-01,encruzilhada
5.757887959480285645e-01,5.759599804878234863e-01,5.763065814971923828e-01,2.121644735336303711e+00,3.577181577682495117e+00,3.582620382308959961e+00,3.589170217514038086e+00,3.596842050552368164e+00,3.605647325515747070e+00,3.615600347518920898e+00,3.626715421676635742e+00,3.639011383056640625e+00,3.652507066726684570e+00,3.667224407196044922e+00,3.683187961578369141e+00,3.700422763824462891e+00,3.718957901000976562e+00,3.738823890686035156e+00,3.760055541992187500e+00,3.782687664031982422e+00,3.806761264801025391e+00,3.832317113876342773e+00,3.859402656555175781e+00,2.717601060867309570e+00,2.612977743148803711e+00,2.516478538513183594e+00,2.427275419235229492e+00,2.344335317611694336e+00,2.268435955047607422e+00,2.197652578353881836e+00,2.131258010864257812e+00,2.069952726364135742e+00,2.012307405471801758e+00,1.958213806152343750e+00,1.907883524894714355e+00,1.860107898712158203e+00,1.815782070159912109e+00,1.773530244827270508e+00,1.733884215354919434e+00,1.696496009826660156e+00,1.660938620567321777e+00,1.627439022064208984e+00,1.595774292945861816e+00,1.565609574317932129e+00,1.537106037139892578e+00,1.510110497474670410e+00,1.484840154647827148e+00,1.460839271545410156e+00,1.438032627105712891e+00,1.416351914405822754e+00,1.395734071731567383e+00,1.376121401786804199e+00,1.357459783554077148e+00,1.339700460433959961e+00,1.322797417640686035e+00,1.306708335876464844e+00,1.291394710540771484e+00,1.276820540428161621e+00,1.262949109077453613e+00,1.249754071235656738e+00,1.237206101417541504e+00,1.225276589393615723e+00,1.234681725502014160e+00,1.278440237045288086e+00,1.325568199157714844e+00,1.376531124114990234e+00,1.431737542152404785e+00,1.492669820785522461e+00,1.559369087219238281e+00,1.632320046424865723e+00,1.713026523590087891e+00,1.802694320678710938e+00,1.902397394180297852e+00,2.014260053634643555e+00,2.141441583633422852e+00,2.286635160446166992e+00,2.453864812850952148e+00,2.648359060287475586e+00,2.876154661178588867e+00,3.482666015625000000e+00,4.306812763214111328e+00,4.294876575469970703e+00,4.284308433532714844e+00,4.275090694427490234e+00,4.267209053039550781e+00,4.260652065277099609e+00,4.255409717559814453e+00,4.251474380493164062e+00,4.248838901519775391e+00,4.247493267059326172e+00,4.247441291809082031e+00,4.248690605163574219e+00,4.251235485076904297e+00,4.255080223083496094e+00,4.260231494903564453e+00,4.266696453094482422e+00,4.265728950500488281e+00,3.961796760559082031e+00,3.492349386215209961e+00,3.123652696609497070e+00,2.825548887252807617e+00,2.579721689224243164e+00,2.374445438385009766e+00,2.199293613433837891e+00,2.048779726028442383e+00,1.918161988258361816e+00,1.803796291351318359e+00,1.703244686126708984e+00,1.613651990890502930e+00,1.533101201057434082e+00,1.460618495941162109e+00,1.395114421844482422e+00,1.335235714912414551e+00,1.255521178245544434e+00,1.206884741783142090e+00,1.175888657569885254e+00,1.180089712142944336e+00,1.190615177154541016e+00,1.201699614524841309e+00,1.213365435600280762e+00,1.225636601448059082e+00,1.238540172576904297e+00,1.252103447914123535e+00,1.266357064247131348e+00,1.281333804130554199e+00,1.297069072723388672e+00,1.313600659370422363e+00,1.330969333648681641e+00,1.349220514297485352e+00,1.368401527404785156e+00,1.388564944267272949e+00,1.409767150878906250e+00,1.432070255279541016e+00,1.455540180206298828e+00,1.480250835418701172e+00,1.506693005561828613e+00,1.534577250480651855e+00,1.564083099365234375e+00,1.595052838325500488e+00,1.627814531326293945e+00,1.662586450576782227e+00,1.699145555496215820e+00,1.737909197807312012e+00,1.779217123985290527e+00,1.822548389434814453e+00,1.869247078895568848e+00,1.918437957763671875e+00,1.971299767494201660e+00,2.027626991271972656e+00,2.087522029876708984e+00,2.152375936508178711e+00,2.221501827239990234e+00,2.295610666275024414e+00,2.376578807830810547e+00,2.463643789291381836e+00,2.557811021804809570e+00,2.659882783889770508e+00,3.794409513473510742e+00,3.767712593078613281e+00,3.742520093917846680e+00,3.718787431716918945e+00,3.696473360061645508e+00,3.675538301467895508e+00,3.809511184692382812e+00,4.047446250915527344e+00,4.320971488952636719e+00,4.635964870452880859e+00,5.002239704132080078e+00,5.431163311004638672e+00,5.944317340850830078e+00,6.378499507904052734e+00,6.487107276916503906e+00,6.471162796020507812e+00,6.457259178161621094e+00,3.689533948898315430e+00,5.160264968872070312e-01,5.153930783271789551e-01,5.149178504943847656e-01,5.146001577377319336e-01,5.144393444061279297e-01,encruzilhada
5.751783251762390137e-01,5.753489732742309570e-01,5.756950378417968750e-01,2.121005773544311523e+00,3.576516151428222656e+00,3.581953048706054688e+00,3.588500976562500000e+00,3.596170425415039062e+00,3.604972839355468750e+00,3.614922761917114258e+00,3.626035213470458984e+00,3.638328075408935547e+00,3.651819944381713867e+00,3.666533708572387695e+00,3.682492733001708984e+00,3.699723482131958008e+00,3.718253850936889648e+00,3.738115310668945312e+00,3.759341955184936523e+00,3.781968832015991211e+00,3.806036233901977539e+00,3.831586599349975586e+00,3.858665704727172852e+00,2.715696096420288086e+00,2.611155509948730469e+00,2.514731645584106445e+00,2.425597906112670898e+00,2.342721939086914062e+00,2.266880989074707031e+00,2.196151256561279297e+00,2.129803419113159180e+00,2.068538904190063477e+00,2.010931730270385742e+00,1.956874370574951172e+00,1.906577348709106445e+00,1.858833909034729004e+00,1.814537167549133301e+00,1.772313594818115234e+00,1.732694029808044434e+00,1.695330739021301270e+00,1.659797072410583496e+00,1.626319766044616699e+00,1.594676136970520020e+00,1.564531564712524414e+00,1.536046743392944336e+00,1.509067296981811523e+00,1.483814239501953125e+00,1.459829807281494141e+00,1.437039017677307129e+00,1.415373444557189941e+00,1.394769787788391113e+00,1.375170469284057617e+00,1.356521844863891602e+00,1.338774800300598145e+00,1.321883440017700195e+00,1.305805325508117676e+00,1.290502309799194336e+00,1.275938153266906738e+00,1.262076854705810547e+00,1.248893737792968750e+00,1.236353039741516113e+00,1.224430918693542480e+00,1.233295202255249023e+00,1.277046084403991699e+00,1.324087500572204590e+00,1.374961733818054199e+00,1.430103063583374023e+00,1.490963220596313477e+00,1.557583212852478027e+00,1.630447268486022949e+00,1.711057305335998535e+00,1.800616979598999023e+00,1.900196433067321777e+00,2.011913061141967773e+00,2.138925790786743164e+00,2.283923864364624023e+00,2.450923919677734375e+00,2.645146131515502930e+00,2.872615575790405273e+00,3.479973316192626953e+00,4.306204319000244141e+00,4.294270515441894531e+00,4.283703327178955078e+00,4.274486541748046875e+00,4.266606330871582031e+00,4.260050773620605469e+00,4.254808902740478516e+00,4.250874519348144531e+00,4.248238563537597656e+00,4.246891498565673828e+00,4.246838092803955078e+00,4.248086452484130859e+00,4.250631809234619141e+00,4.254476070404052734e+00,4.259625911712646484e+00,4.266089439392089844e+00,4.268704414367675781e+00,3.967230558395385742e+00,3.497063398361206055e+00,3.127805471420288086e+00,2.829250574111938477e+00,2.583060503005981445e+00,2.377487182617187500e+00,2.202086448669433594e+00,2.051361560821533203e+00,1.920563220977783203e+00,1.806041479110717773e+00,1.705353498458862305e+00,1.615640997886657715e+00,1.534983277320861816e+00,1.462404727935791016e+00,1.396814942359924316e+00,1.336858153343200684e+00,1.256960272789001465e+00,1.208368420600891113e+00,1.176382303237915039e+00,1.179257392883300781e+00,1.189775466918945312e+00,1.200852036476135254e+00,1.212509512901306152e+00,1.224772214889526367e+00,1.237666487693786621e+00,1.251220345497131348e+00,1.265463709831237793e+00,1.280430078506469727e+00,1.296154022216796875e+00,1.312674164772033691e+00,1.330030560493469238e+00,1.348268747329711914e+00,1.367436170578002930e+00,1.387585163116455078e+00,1.408772587776184082e+00,1.431059837341308594e+00,1.454513311386108398e+00,1.479206681251525879e+00,1.505602717399597168e+00,1.533465623855590820e+00,1.562952399253845215e+00,1.593905091285705566e+00,1.626648545265197754e+00,1.661401271820068359e+00,1.697940707206726074e+00,1.736683130264282227e+00,1.777968883514404297e+00,1.821277022361755371e+00,1.867950916290283203e+00,1.917116284370422363e+00,1.969951272010803223e+00,2.026249647140502930e+00,2.086115121841430664e+00,2.150937318801879883e+00,2.220029592514038086e+00,2.294103384017944336e+00,2.375034093856811523e+00,2.462060689926147461e+00,2.556186676025390625e+00,2.658215045928955078e+00,3.795021533966064453e+00,3.768318891525268555e+00,3.743121147155761719e+00,3.719383955001831055e+00,3.697064876556396484e+00,3.676124811172485352e+00,3.806974172592163086e+00,4.044712066650390625e+00,4.318130970001220703e+00,4.632976531982421875e+00,4.998975276947021484e+00,5.427569866180419922e+00,5.940318584442138672e+00,6.376033782958984375e+00,6.487624645233154297e+00,6.471676826477050781e+00,6.457769870758056641e+00,6.445882320404052734e+00,3.638177871704101562e+00,5.159877538681030273e-01,5.155118703842163086e-01,5.151936411857604980e-01,5.150325298309326172e-01,encruzilhada
5.746890306472778320e-01,5.748595595359802246e-01,5.752053260803222656e-01,2.120497703552246094e+00,3.575990200042724609e+00,3.581424951553344727e+00,3.587970733642578125e+00,3.595638036727905273e+00,3.604437828063964844e+00,3.614385604858398438e+00,3.625494956970214844e+00,3.637784481048583984e+00,3.651273727416992188e+00,3.665984392166137695e+00,3.681939601898193359e+00,3.699166536331176758e+00,3.717693328857421875e+00,3.737550497055053711e+00,3.758772134780883789e+00,3.781394481658935547e+00,3.805457353591918945e+00,3.831002235412597656e+00,3.858075857162475586e+00,2.713467359542846680e+00,2.609008550643920898e+00,2.512660741806030273e+00,2.423597097396850586e+00,2.340786457061767578e+00,2.265005350112915039e+00,2.194331884384155273e+00,2.128036499023437500e+00,2.066820859909057617e+00,2.009259700775146484e+00,1.955245256423950195e+00,1.904988646507263184e+00,1.857283234596252441e+00,1.813022375106811523e+00,1.770832300186157227e+00,1.731244444847106934e+00,1.693911194801330566e+00,1.658406019210815430e+00,1.624955654144287109e+00,1.593337535858154297e+00,1.563216924667358398e+00,1.534755349159240723e+00,1.507805824279785156e+00,1.482574224472045898e+00,1.458609938621520996e+00,1.435838222503662109e+00,1.414190769195556641e+00,1.393604397773742676e+00,1.374021649360656738e+00,1.355388641357421875e+00,1.337656259536743164e+00,1.320779204368591309e+00,1.304714798927307129e+00,1.289424419403076172e+00,1.274872660636901855e+00,1.261022567749023438e+00,1.247847795486450195e+00,1.235318899154663086e+00,1.223407626152038574e+00,1.232155561447143555e+00,1.275864601135253906e+00,1.322848916053771973e+00,1.373667240142822266e+00,1.428747057914733887e+00,1.489538788795471191e+00,1.556082487106323242e+00,1.628862261772155762e+00,1.709377408027648926e+00,1.798830389976501465e+00,1.898305296897888184e+00,2.009930610656738281e+00,2.136845350265502930e+00,2.281734466552734375e+00,2.448614597320556641e+00,2.642703533172607422e+00,2.870025873184204102e+00,3.477937936782836914e+00,4.305426120758056641e+00,4.293494224548339844e+00,4.282929420471191406e+00,4.273714542388916016e+00,4.265836238861083984e+00,4.259282112121582031e+00,4.254040718078613281e+00,4.250107765197753906e+00,4.247472763061523438e+00,4.246125698089599609e+00,4.246072769165039062e+00,4.247321128845214844e+00,4.249865055084228516e+00,4.253708839416503906e+00,4.258858203887939453e+00,4.265321731567382812e+00,4.270319461822509766e+00,3.970422506332397461e+00,3.499723911285400391e+00,3.130204677581787109e+00,2.831509590148925781e+00,2.585189342498779297e+00,2.379498243331909180e+00,2.203989982604980469e+00,2.053168058395385742e+00,1.922281384468078613e+00,1.807679653167724609e+00,1.706919312477111816e+00,1.617140293121337891e+00,1.536421537399291992e+00,1.463786959648132324e+00,1.398145675659179688e+00,1.338141083717346191e+00,1.258226037025451660e+00,1.209515929222106934e+00,1.176598548889160156e+00,1.178253531455993652e+00,1.188762664794921875e+00,1.199829816818237305e+00,1.211477518081665039e+00,1.223729729652404785e+00,1.236613154411315918e+00,1.250155448913574219e+00,1.264386653900146484e+00,1.279340267181396484e+00,1.295050978660583496e+00,1.311556935310363770e+00,1.328898787498474121e+00,1.347121596336364746e+00,1.366272807121276855e+00,1.386404633522033691e+00,1.407574057579040527e+00,1.429842352867126465e+00,1.453275799751281738e+00,1.477948307991027832e+00,1.504347681999206543e+00,1.532188773155212402e+00,1.561650633811950684e+00,1.592577099800109863e+00,1.625293254852294922e+00,1.660016417503356934e+00,1.696525216102600098e+00,1.735234618186950684e+00,1.776485681533813477e+00,1.819757103919982910e+00,1.866391658782958984e+00,1.915515184402465820e+00,1.968304872512817383e+00,2.024555683135986328e+00,2.084369897842407227e+00,2.149136543273925781e+00,2.218169927597045898e+00,2.292180538177490234e+00,2.373041629791259766e+00,2.459993124008178711e+00,2.554037570953369141e+00,2.655977725982666016e+00,3.795530796051025391e+00,3.768823385238647461e+00,3.743620872497558594e+00,3.719879150390625000e+00,3.697555780410766602e+00,3.676612377166748047e+00,3.803640604019165039e+00,4.040989398956298828e+00,4.314092159271240234e+00,4.628618240356445312e+00,4.994382858276367188e+00,5.422721862792968750e+00,5.935194492340087891e+00,6.372907638549804688e+00,6.488061904907226562e+00,6.472110271453857422e+00,6.458200454711914062e+00,6.446310520172119141e+00,3.638629436492919922e+00,5.164659619331359863e-01,5.159894227981567383e-01,5.156707167625427246e-01,5.155092477798461914e-01,encruzilhada
