0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
5.969376087188720703e+00,5.971215248107910156e+00,5.974874973297119141e+00,5.980362892150878906e+00,5.987687110900878906e+00,5.996857643127441406e+00,6.007889747619628906e+00,6.020798206329345703e+00,6.035606384277343750e+00,6.052335262298583984e+00,6.071011066436767578e+00,6.091664791107177734e+00,6.114327430725097656e+00,6.139037132263183594e+00,6.165832519531250000e+00,6.194758415222167969e+00,6.225862026214599609e+00,6.259195804595947266e+00,6.294816970825195312e+00,6.314946651458740234e+00,6.179857254028320312e+00,5.905025005340576172e+00,5.653788566589355469e+00,5.424314498901367188e+00,5.216447830200195312e+00,5.024704456329345703e+00,4.847446918487548828e+00,4.682624816894531250e+00,4.531789302825927734e+00,4.391117572784423828e+00,4.259154796600341797e+00,4.137298583984375000e+00,4.022720336914062500e+00,3.915210008621215820e+00,3.815186500549316406e+00,3.720249176025390625e+00,3.632179737091064453e+00,3.548242092132568359e+00,3.469495534896850586e+00,3.395248889923095703e+00,3.324652671813964844e+00,3.258160352706909180e+00,3.195328950881958008e+00,3.135492563247680664e+00,3.078973770141601562e+00,3.025146245956420898e+00,2.974603414535522461e+00,2.926599025726318359e+00,2.880982160568237305e+00,2.837616682052612305e+00,2.796376228332519531e+00,2.757145881652832031e+00,2.719817876815795898e+00,2.684293985366821289e+00,2.650483608245849609e+00,2.618300437927246094e+00,2.587668418884277344e+00,2.558516502380371094e+00,2.530776023864746094e+00,2.504384517669677734e+00,2.479286193847656250e+00,2.455425500869750977e+00,2.432754278182983398e+00,2.411225318908691406e+00,2.390796422958374023e+00,2.371426820755004883e+00,2.353079557418823242e+00,2.335720062255859375e+00,2.319316387176513672e+00,2.303837537765502930e+00,2.289257049560546875e+00,2.275549173355102539e+00,2.262689352035522461e+00,2.250655412673950195e+00,2.239427804946899414e+00,2.228986978530883789e+00,2.219316005706787109e+00,2.210399150848388672e+00,2.202221632003784180e+00,2.194770574569702148e+00,2.188033819198608398e+00,2.182001590728759766e+00,2.176663160324096680e+00,2.172010660171508789e+00,2.168037176132202148e+00,2.164736509323120117e+00,2.162103414535522461e+00,2.160134077072143555e+00,2.158824920654296875e+00,2.158174753189086914e+00,2.158181905746459961e+00,2.158846616744995117e+00,2.160170078277587891e+00,2.162153959274291992e+00,2.164802074432373047e+00,2.168117523193359375e+00,2.172105789184570312e+00,2.176773309707641602e+00,2.182126760482788086e+00,2.188174962997436523e+00,2.194926738739013672e+00,2.202394247055053711e+00,2.210587501525878906e+00,2.219521045684814453e+00,2.229208469390869141e+00,2.239666461944580078e+00,2.250911712646484375e+00,2.262963294982910156e+00,2.275841474533081055e+00,2.289568662643432617e+00,2.304168939590454102e+00,2.319667339324951172e+00,2.336091756820678711e+00,2.353472709655761719e+00,2.371842145919799805e+00,2.391235113143920898e+00,2.393644332885742188e+00,2.330781459808349609e+00,2.255460977554321289e+00,2.185210227966308594e+00,2.119303941726684570e+00,2.058440923690795898e+00,2.001206398010253906e+00,1.947495341300964355e+00,1.897516608238220215e+00,1.850072383880615234e+00,1.806051135063171387e+00,1.764086961746215820e+00,1.724709272384643555e+00,1.687571883201599121e+00,1.652251601219177246e+00,1.618974089622497559e+00,1.587517976760864258e+00,1.557550430297851562e+00,1.529232501983642578e+00,1.502372026443481445e+00,1.477270960807800293e+00,1.453430652618408203e+00,1.430776119232177734e+00,1.409239530563354492e+00,1.388758778572082520e+00,1.369275808334350586e+00,1.350737333297729492e+00,1.333095550537109375e+00,1.316303968429565430e+00,1.300321340560913086e+00,1.285108566284179688e+00,1.270630836486816406e+00,1.256853938102722168e+00,1.243747472763061523e+00,1.231282591819763184e+00,1.219432950019836426e+00,1.208173632621765137e+00,1.197481870651245117e+00,1.187336325645446777e+00,1.177716851234436035e+00,1.168604850769042969e+00,1.159983873367309570e+00,1.151837229728698730e+00,1.144150018692016602e+00,1.136909008026123047e+00,1.130101203918457031e+00,1.123714566230773926e+00,1.117738485336303711e+00,1.112162351608276367e+00,1.106977105140686035e+00,1.102174401283264160e+00,1.097745895385742188e+00,1.093684911727905273e+00,1.089984297752380371e+00,1.086638808250427246e+00,1.083642840385437012e+00,1.080991506576538086e+00,1.078680992126464844e+00,1.076707839965820312e+00,1.075068473815917969e+00,1.073760867118835449e+00,1.072782754898071289e+00,1.072132706642150879e+00,1.071809768676757812e+00
5.969376087188720703e+00,5.971215248107910156e+00,5.974874973297119141e+00,5.980362892150878906e+00,5.987686634063720703e+00,5.996857166290283203e+00,6.007889270782470703e+00,6.020798206329345703e+00,6.035606384277343750e+00,6.052335262298583984e+00,6.071011066436767578e+00,6.091664314270019531e+00,6.114326953887939453e+00,6.139036655426025391e+00,6.165832042694091797e+00,6.194757461547851562e+00,6.225861549377441406e+00,6.259194850921630859e+00,6.294816017150878906e+00,6.315285682678222656e+00,6.180778503417968750e+00,5.905908107757568359e+00,5.654634952545166016e+00,5.425128936767578125e+00,5.217232704162597656e+00,5.025461673736572266e+00,4.848177909851074219e+00,4.683332920074462891e+00,4.532475471496582031e+00,4.391782283782958984e+00,4.259800910949707031e+00,4.137931823730468750e+00,4.023342609405517578e+00,3.915821552276611328e+00,3.815788030624389648e+00,3.720841169357299805e+00,3.632762193679809570e+00,3.548816204071044922e+00,3.470060586929321289e+00,3.395806074142456055e+00,3.325201749801635742e+00,3.258701801300048828e+00,3.195863485336303711e+00,3.136019945144653320e+00,3.079494953155517578e+00,3.025738477706909180e+00,2.975186109542846680e+00,2.927171945571899414e+00,2.881546497344970703e+00,2.838172674179077148e+00,2.796924114227294922e+00,2.757685899734497070e+00,2.720350503921508789e+00,2.684819936752319336e+00,2.651002883911132812e+00,2.618813276290893555e+00,2.588175296783447266e+00,2.559017658233642578e+00,2.531271696090698242e+00,2.504875183105468750e+00,2.479771852493286133e+00,2.455906391143798828e+00,2.433230876922607422e+00,2.411697864532470703e+00,2.391264677047729492e+00,2.371891260147094727e+00,2.353540658950805664e+00,2.336177587509155273e+00,2.319770336151123047e+00,2.304288864135742188e+00,2.289705514907836914e+00,2.275994777679443359e+00,2.263132572174072266e+00,2.251096248626708984e+00,2.239866495132446289e+00,2.229423761367797852e+00,2.219750881195068359e+00,2.210832118988037109e+00,2.202653169631958008e+00,2.195200443267822266e+00,2.188462495803833008e+00,2.182428598403930664e+00,2.177089214324951172e+00,2.172435998916625977e+00,2.168461799621582031e+00,2.165160417556762695e+00,2.162526845932006836e+00,2.160557031631469727e+00,2.159247875213623047e+00,2.158597469329833984e+00,2.158604621887207031e+00,2.159269571304321289e+00,2.160593509674072266e+00,2.162577629089355469e+00,2.165225982666015625e+00,2.168542146682739258e+00,2.172531366348266602e+00,2.177199602127075195e+00,2.182554244995117188e+00,2.188603401184082031e+00,2.195356607437133789e+00,2.202825546264648438e+00,2.211020469665527344e+00,2.219955444335937500e+00,2.229645252227783203e+00,2.240105152130126953e+00,2.251352548599243164e+00,2.263406276702880859e+00,2.276287317276000977e+00,2.290017127990722656e+00,2.304620027542114258e+00,2.320121765136718750e+00,2.336549282073974609e+00,2.353933811187744141e+00,2.372306346893310547e+00,2.391703605651855469e+00,2.393785238265991211e+00,2.330759286880493164e+00,2.255441188812255859e+00,2.185192346572875977e+00,2.119287729263305664e+00,2.058426618576049805e+00,2.001193284988403320e+00,1.947483777999877930e+00,1.897505998611450195e+00,1.850062727928161621e+00,1.806042671203613281e+00,1.764079093933105469e+00,1.724702477455139160e+00,1.687565803527832031e+00,1.652246117591857910e+00,1.618969321250915527e+00,1.587513923645019531e+00,1.557546854019165039e+00,1.529229283332824707e+00,1.502372384071350098e+00,1.477271318435668945e+00,1.453430891036987305e+00,1.430776357650756836e+00,1.409239768981933594e+00,1.388758897781372070e+00,1.369276046752929688e+00,1.350737690925598145e+00,1.333095669746398926e+00,1.316303968429565430e+00,1.300321459770202637e+00,1.285108804702758789e+00,1.270630836486816406e+00,1.256854057312011719e+00,1.243747472763061523e+00,1.231282711029052734e+00,1.219432950019836426e+00,1.208173632621765137e+00,1.197481870651245117e+00,1.187336325645446777e+00,1.177716732025146484e+00,1.168604731559753418e+00,1.159983754158020020e+00,1.151837110519409180e+00,1.144149899482727051e+00,1.136908888816833496e+00,1.130100965499877930e+00,1.123714566230773926e+00,1.117738127708435059e+00,1.112162232398986816e+00,1.106976866722106934e+00,1.102174282073974609e+00,1.097745656967163086e+00,1.093684673309326172e+00,1.089984178543090820e+00,1.086638569831848145e+00,1.083642601966857910e+00,1.080991268157958984e+00,1.078680872917175293e+00,1.076707601547241211e+00,1.075068235397338867e+00,1.073760628700256348e+00,1.072782516479492188e+00,1.072132468223571777e+00,1.071809530258178711e+00
5.969377517700195312e+00,5.971216678619384766e+00,5.974875926971435547e+00,5.980364322662353516e+00,5.987688064575195312e+00,5.996858596801757812e+00,6.007890701293945312e+00,6.020800113677978516e+00,6.035607337951660156e+00,6.052336215972900391e+00,6.071012496948242188e+00,6.091666221618652344e+00,6.114328861236572266e+00,6.139038085937500000e+00,6.165833950042724609e+00,6.194759845733642578e+00,6.225862979888916016e+00,6.259196758270263672e+00,6.294818401336669922e+00,6.310995101928710938e+00,6.169144630432128906e+00,5.894758701324462891e+00,5.643931865692138672e+00,5.414834022521972656e+00,5.207309722900390625e+00,5.015883922576904297e+00,4.838920116424560547e+00,4.674372673034667969e+00,4.523788928985595703e+00,4.383353710174560547e+00,4.251623630523681641e+00,4.129991054534912109e+00,4.015624046325683594e+00,3.908311128616333008e+00,3.808471679687500000e+00,3.713708400726318359e+00,3.625800132751464844e+00,3.542015790939331055e+00,3.463413000106811523e+00,3.389301300048828125e+00,3.318833112716674805e+00,3.252461194992065430e+00,3.189743518829345703e+00,3.130015611648559570e+00,3.073599338531494141e+00,3.019984245300292969e+00,2.969528198242187500e+00,2.921605348587036133e+00,2.876066207885742188e+00,2.832775115966796875e+00,2.791604995727539062e+00,2.752441883087158203e+00,2.715177059173583984e+00,2.679713964462280273e+00,2.645961284637451172e+00,2.613832950592041016e+00,2.583253622055053711e+00,2.554151058197021484e+00,2.526458024978637695e+00,2.500111579895019531e+00,2.475056171417236328e+00,2.451235771179199219e+00,2.428603649139404297e+00,2.407111167907714844e+00,2.386717081069946289e+00,2.367380619049072266e+00,2.349065065383911133e+00,2.331734657287597656e+00,2.315359115600585938e+00,2.299906730651855469e+00,2.285351276397705078e+00,2.271666765213012695e+00,2.258828878402709961e+00,2.246815443038940430e+00,2.235606670379638672e+00,2.225183963775634766e+00,2.215529441833496094e+00,2.206627607345581055e+00,2.198464155197143555e+00,2.191025972366333008e+00,2.184300899505615234e+00,2.178278446197509766e+00,2.172949075698852539e+00,2.168304681777954102e+00,2.164338111877441406e+00,2.161042690277099609e+00,2.158414125442504883e+00,2.156448364257812500e+00,2.155141592025756836e+00,2.154492378234863281e+00,2.154499769210815430e+00,2.155163288116455078e+00,2.156484365463256836e+00,2.158464670181274414e+00,2.161108255386352539e+00,2.164418220520019531e+00,2.168399810791015625e+00,2.173059225082397461e+00,2.178403615951538086e+00,2.184441328048706055e+00,2.191181659698486328e+00,2.198636531829833984e+00,2.206815719604492188e+00,2.215734004974365234e+00,2.225404977798461914e+00,2.235845088958740234e+00,2.247071027755737305e+00,2.259102106094360352e+00,2.271958589553833008e+00,2.285661935806274414e+00,2.300237417221069336e+00,2.315709352493286133e+00,2.332105875015258789e+00,2.349457263946533203e+00,2.367795228958129883e+00,2.387155055999755859e+00,2.392245769500732422e+00,2.330734014511108398e+00,2.255415439605712891e+00,2.185166120529174805e+00,2.119261264801025391e+00,2.058399438858032227e+00,2.001166105270385742e+00,1.947456359863281250e+00,1.897478461265563965e+00,1.850035071372985840e+00,1.806014895439147949e+00,1.764051437377929688e+00,1.724674701690673828e+00,1.687538027763366699e+00,1.652218580245971680e+00,1.618941903114318848e+00,1.587486267089843750e+00,1.557519435882568359e+00,1.529201865196228027e+00,1.502370715141296387e+00,1.477269649505615234e+00,1.453429341316223145e+00,1.430774927139282227e+00,1.409238457679748535e+00,1.388757586479187012e+00,1.369274616241455078e+00,1.350736141204833984e+00,1.333094477653503418e+00,1.316303014755249023e+00,1.300320267677307129e+00,1.285107493400573730e+00,1.270629644393920898e+00,1.256852984428405762e+00,1.243746399879455566e+00,1.231281638145446777e+00,1.219431877136230469e+00,1.208172559738159180e+00,1.197480797767639160e+00,1.187335252761840820e+00,1.177715659141540527e+00,1.168603897094726562e+00,1.159982800483703613e+00,1.151836156845092773e+00,1.144148945808410645e+00,1.136908054351806641e+00,1.130100250244140625e+00,1.123713493347167969e+00,1.117737412452697754e+00,1.112161397933959961e+00,1.106976151466369629e+00,1.102173447608947754e+00,1.097744941711425781e+00,1.093683958053588867e+00,1.089983463287353516e+00,1.086637854576110840e+00,1.083642005920410156e+00,1.080990552902221680e+00,1.078680157661437988e+00,1.076707005500793457e+00,1.075067639350891113e+00,1.073759913444519043e+00,1.072781801223754883e+00,1.072131872177124023e+00,1.071808934211730957e+00
5.969376087188720703e+00,5.971215248107910156e+00,5.974874973297119141e+00,5.980363368988037109e+00,5.987687110900878906e+00,5.996857643127441406e+00,6.007889747619628906e+00,6.020798206329345703e+00,6.035606384277343750e+00,6.052335262298583984e+00,6.071011066436767578e+00,6.091664314270019531e+00,6.114326953887939453e+00,6.139036655426025391e+00,6.165832042694091797e+00,6.194757461547851562e+00,6.225861549377441406e+00,6.259195327758789062e+00,6.294816493988037109e+00,6.308683872222900391e+00,6.162891864776611328e+00,5.888790607452392578e+00,5.638222217559814453e+00,5.409360885620117188e+00,5.202049732208251953e+00,5.010820388793945312e+00,4.834038257598876953e+00,4.669659614562988281e+00,4.519230365753173828e+00,4.378937721252441406e+00,4.247331619262695312e+00,4.125807762145996094e+00,4.011542797088623047e+00,3.904326677322387695e+00,3.804577350616455078e+00,3.709900617599487305e+00,3.622072219848632812e+00,3.538364648818969727e+00,3.459833621978759766e+00,3.385790586471557617e+00,3.315387964248657227e+00,3.249077320098876953e+00,3.186418294906616211e+00,3.126745462417602539e+00,3.070382118225097656e+00,3.016663312911987305e+00,2.966262340545654297e+00,2.918392419815063477e+00,2.872903585433959961e+00,2.829659700393676758e+00,2.788535356521606445e+00,2.749414920806884766e+00,2.712191104888916016e+00,2.676767110824584961e+00,2.643051385879516602e+00,2.610958576202392578e+00,2.580412626266479492e+00,2.551342248916625977e+00,2.523679733276367188e+00,2.497362375259399414e+00,2.472334146499633789e+00,2.448540449142456055e+00,2.425932407379150391e+00,2.404464244842529297e+00,2.384092569351196289e+00,2.364777088165283203e+00,2.346481561660766602e+00,2.329170465469360352e+00,2.312812805175781250e+00,2.297377347946166992e+00,2.282837867736816406e+00,2.269168376922607422e+00,2.256344795227050781e+00,2.244344472885131836e+00,2.233148336410522461e+00,2.222736835479736328e+00,2.213092803955078125e+00,2.204201221466064453e+00,2.196046590805053711e+00,2.188616514205932617e+00,2.181898355484008789e+00,2.175883054733276367e+00,2.170559644699096680e+00,2.165920495986938477e+00,2.161957979202270508e+00,2.158666372299194336e+00,2.156040430068969727e+00,2.154076814651489258e+00,2.152771711349487305e+00,2.152122974395751953e+00,2.152130365371704102e+00,2.152793407440185547e+00,2.154112815856933594e+00,2.156091213226318359e+00,2.158731698989868164e+00,2.162038087844848633e+00,2.166015148162841797e+00,2.170669555664062500e+00,2.176008224487304688e+00,2.182039260864257812e+00,2.188772201538085938e+00,2.196218729019165039e+00,2.204389095306396484e+00,2.213297128677368164e+00,2.222957849502563477e+00,2.233386516571044922e+00,2.244600057601928711e+00,2.256617546081542969e+00,2.269459724426269531e+00,2.283148765563964844e+00,2.297708034515380859e+00,2.313162803649902344e+00,2.329541206359863281e+00,2.346873760223388672e+00,2.365190982818603516e+00,2.384530067443847656e+00,2.391289710998535156e+00,2.330626010894775391e+00,2.255316734313964844e+00,2.185075521469116211e+00,2.119178295135498047e+00,2.058323144912719727e+00,2.001096010208129883e+00,1.947391867637634277e+00,1.897419214248657227e+00,1.849980473518371582e+00,1.805964350700378418e+00,1.764005064964294434e+00,1.724631786346435547e+00,1.687498450279235840e+00,1.652181863784790039e+00,1.618908047676086426e+00,1.587455272674560547e+00,1.557490825653076172e+00,1.529175639152526855e+00,1.502370119094848633e+00,1.477268934249877930e+00,1.453428745269775391e+00,1.430774211883544922e+00,1.409237861633300781e+00,1.388756990432739258e+00,1.369274139404296875e+00,1.350735783576965332e+00,1.333093881607055664e+00,1.316302299499511719e+00,1.300319552421569824e+00,1.285107016563415527e+00,1.270629286766052246e+00,1.256852507591247559e+00,1.243745923042297363e+00,1.231281161308288574e+00,1.219431519508361816e+00,1.208172202110290527e+00,1.197480440139770508e+00,1.187334895133972168e+00,1.177715182304382324e+00,1.168603420257568359e+00,1.159982323646545410e+00,1.151835799217224121e+00,1.144148588180541992e+00,1.136907458305358887e+00,1.130099654197692871e+00,1.123713135719299316e+00,1.117736935615539551e+00,1.112160801887512207e+00,1.106975674629211426e+00,1.102173089981079102e+00,1.097744464874267578e+00,1.093683600425720215e+00,1.089982986450195312e+00,1.086637377738952637e+00,1.083641529083251953e+00,1.080990076065063477e+00,1.078679680824279785e+00,1.076706528663635254e+00,1.075067162513732910e+00,1.073759436607360840e+00,1.072781443595886230e+00,1.072131395339965820e+00,1.071808457374572754e+00
5.969376564025878906e+00,5.971215724945068359e+00,5.974875450134277344e+00,5.980363368988037109e+00,5.987687110900878906e+00,5.996857643127441406e+00,6.007889747619628906e+00,6.020799160003662109e+00,6.035606384277343750e+00,6.052335739135742188e+00,6.071012020111083984e+00,6.091665267944335938e+00,6.114327907562255859e+00,6.139037132263183594e+00,6.165832996368408203e+00,6.194758892059326172e+00,6.225862503051757812e+00,6.259196281433105469e+00,6.294817924499511719e+00,6.306449890136718750e+00,6.156837940216064453e+00,5.882994651794433594e+00,5.632664680480957031e+00,5.404019832611083984e+00,5.196906566619873047e+00,5.005859851837158203e+00,4.829246997833251953e+00,4.665025234222412109e+00,4.514739990234375000e+00,4.374582767486572266e+00,4.243105888366699219e+00,4.121703624725341797e+00,4.007554054260253906e+00,3.900445938110351562e+00,3.800796747207641602e+00,3.706215381622314453e+00,3.618475437164306641e+00,3.534851789474487305e+00,3.456399679183959961e+00,3.382430791854858398e+00,3.312098503112792969e+00,3.245854616165161133e+00,3.183257818222045898e+00,3.123645305633544922e+00,3.067337989807128906e+00,3.013697624206542969e+00,2.963346242904663086e+00,2.915523290634155273e+00,2.870079517364501953e+00,2.826878070831298828e+00,2.785793781280517578e+00,2.746711730957031250e+00,2.709524869918823242e+00,2.674135446548461914e+00,2.640452861785888672e+00,2.608392000198364258e+00,2.577875614166259766e+00,2.548833847045898438e+00,2.521198749542236328e+00,2.494907140731811523e+00,2.469903707504272461e+00,2.446133375167846680e+00,2.423547267913818359e+00,2.402100324630737305e+00,2.381748914718627930e+00,2.362452268600463867e+00,2.344174623489379883e+00,2.326880693435668945e+00,2.310538768768310547e+00,2.295118808746337891e+00,2.280593872070312500e+00,2.266937494277954102e+00,2.254126548767089844e+00,2.242138147354125977e+00,2.230952978134155273e+00,2.220551252365112305e+00,2.210917234420776367e+00,2.202034473419189453e+00,2.193887948989868164e+00,2.186464786529541016e+00,2.179753541946411133e+00,2.173743724822998047e+00,2.168425559997558594e+00,2.163790702819824219e+00,2.159832477569580078e+00,2.156544208526611328e+00,2.153920888900756836e+00,2.151958942413330078e+00,2.150655269622802734e+00,2.150007486343383789e+00,2.150014400482177734e+00,2.150676727294921875e+00,2.151995182037353516e+00,2.153971433639526367e+00,2.156609296798706055e+00,2.159912347793579102e+00,2.163885831832885742e+00,2.168535470962524414e+00,2.173868656158447266e+00,2.179893732070922852e+00,2.186620473861694336e+00,2.194059371948242188e+00,2.202221632003784180e+00,2.211121559143066406e+00,2.220772504806518555e+00,2.231190681457519531e+00,2.242393255233764648e+00,2.254399299621582031e+00,2.267228841781616211e+00,2.280904293060302734e+00,2.295449018478393555e+00,2.310888767242431641e+00,2.327250957489013672e+00,2.344566583633422852e+00,2.362865924835205078e+00,2.382185935974121094e+00,2.390580654144287109e+00,2.330734014511108398e+00,2.255417108535766602e+00,2.185169458389282227e+00,2.119265794754028320e+00,2.058405399322509766e+00,2.001173019409179688e+00,1.947464108467102051e+00,1.897487282752990723e+00,1.850044608116149902e+00,1.806025028228759766e+00,1.764062285423278809e+00,1.724686026573181152e+00,1.687549591064453125e+00,1.652230501174926758e+00,1.618954539299011230e+00,1.587499260902404785e+00,1.557532548904418945e+00,1.529215455055236816e+00,1.502370834350585938e+00,1.477269768714904785e+00,1.453429579734802246e+00,1.430775046348571777e+00,1.409238576889038086e+00,1.388757824897766113e+00,1.369274735450744629e+00,1.350736498832702637e+00,1.333094596862792969e+00,1.316303014755249023e+00,1.300320267677307129e+00,1.285107612609863281e+00,1.270629763603210449e+00,1.256852984428405762e+00,1.243746519088745117e+00,1.231281757354736328e+00,1.219432115554809570e+00,1.208172678947448730e+00,1.197480916976928711e+00,1.187335371971130371e+00,1.177715897560119629e+00,1.168604016304016113e+00,1.159982919692993164e+00,1.151836276054382324e+00,1.144149065017700195e+00,1.136908173561096191e+00,1.130100369453430176e+00,1.123713612556457520e+00,1.117737531661987305e+00,1.112161517143249512e+00,1.106976270675659180e+00,1.102173566818237305e+00,1.097745060920715332e+00,1.093684077262878418e+00,1.089983463287353516e+00,1.086637973785400391e+00,1.083642005920410156e+00,1.080990672111511230e+00,1.078680157661437988e+00,1.076707005500793457e+00,1.075067639350891113e+00,1.073760032653808594e+00,1.072781920433044434e+00,1.072131872177124023e+00,1.071808934211730957e+00
5.969377517700195312e+00,5.971216201782226562e+00,5.974875926971435547e+00,5.980363845825195312e+00,5.987688064575195312e+00,5.996858596801757812e+00,6.007890224456787109e+00,6.020799636840820312e+00,6.035606861114501953e+00,6.052336215972900391e+00,6.071012496948242188e+00,6.091665744781494141e+00,6.114328384399414062e+00,6.139038085937500000e+00,6.165833473205566406e+00,6.194759368896484375e+00,6.225862979888916016e+00,6.259196758270263672e+00,6.294818401336669922e+00,6.303993701934814453e+00,6.150188446044921875e+00,5.876641750335693359e+00,5.626583576202392578e+00,5.398186206817626953e+00,5.191298007965087891e+00,5.000457763671875000e+00,4.824035167694091797e+00,4.659991741180419922e+00,4.509869575500488281e+00,4.369863033294677734e+00,4.238528251647949219e+00,4.117258071899414062e+00,4.003232002258300781e+00,3.896239757537841797e+00,3.796698331832885742e+00,3.702219009399414062e+00,3.614573717117309570e+00,3.531040430068969727e+00,3.452672481536865234e+00,3.378783941268920898e+00,3.308527231216430664e+00,3.242354869842529297e+00,3.179825305938720703e+00,3.120276927947998047e+00,3.064029932022094727e+00,3.010455608367919922e+00,2.960158824920654297e+00,2.912386894226074219e+00,2.866991996765136719e+00,2.823837041854858398e+00,2.782796859741210938e+00,2.743757247924804688e+00,2.706609964370727539e+00,2.671259164810180664e+00,2.637612581253051758e+00,2.605585575103759766e+00,2.575102567672729492e+00,2.546092271804809570e+00,2.518486261367797852e+00,2.492223262786865234e+00,2.467246532440185547e+00,2.443501710891723633e+00,2.420940399169921875e+00,2.399516105651855469e+00,2.379186630249023438e+00,2.359910964965820312e+00,2.341652870178222656e+00,2.324377775192260742e+00,2.308053493499755859e+00,2.292649745941162109e+00,2.278140306472778320e+00,2.264498949050903320e+00,2.251701593399047852e+00,2.239726305007934570e+00,2.228553056716918945e+00,2.218162775039672852e+00,2.208538770675659180e+00,2.199665307998657227e+00,2.191527605056762695e+00,2.184112787246704102e+00,2.177408695220947266e+00,2.171405315399169922e+00,2.166093111038208008e+00,2.161463022232055664e+00,2.157509088516235352e+00,2.154224157333374023e+00,2.151603937149047852e+00,2.149644136428833008e+00,2.148341655731201172e+00,2.147694587707519531e+00,2.147701740264892578e+00,2.148363113403320312e+00,2.149680137634277344e+00,2.151654481887817383e+00,2.154289484024047852e+00,2.157588720321655273e+00,2.161557912826538086e+00,2.166202783584594727e+00,2.171530246734619141e+00,2.177548885345458984e+00,2.184268236160278320e+00,2.191699028015136719e+00,2.199852705001831055e+00,2.208742618560791016e+00,2.218383550643920898e+00,2.228790521621704102e+00,2.239981174468994141e+00,2.251974105834960938e+00,2.264789819717407227e+00,2.278450250625610352e+00,2.292979717254638672e+00,2.308402776718139648e+00,2.324747562408447266e+00,2.342044115066528320e+00,2.360324144363403320e+00,2.379623174667358398e+00,2.389774560928344727e+00,2.330807685852050781e+00,2.255485534667968750e+00,2.185233116149902344e+00,2.119325160980224609e+00,2.058460712432861328e+00,2.001224756240844727e+00,1.947512626647949219e+00,1.897532820701599121e+00,1.850087523460388184e+00,1.806065320968627930e+00,1.764100313186645508e+00,1.724721789360046387e+00,1.687583565711975098e+00,1.652262806892395020e+00,1.618984699249267578e+00,1.587527990341186523e+00,1.557559609413146973e+00,1.529241204261779785e+00,1.502370357513427734e+00,1.477269291877746582e+00,1.453428864479064941e+00,1.430774569511413574e+00,1.409237980842590332e+00,1.388757348060607910e+00,1.369274377822875977e+00,1.350736021995544434e+00,1.333094120025634766e+00,1.316302418708801270e+00,1.300319910049438477e+00,1.285107135772705078e+00,1.270629405975341797e+00,1.256852507591247559e+00,1.243746161460876465e+00,1.231281280517578125e+00,1.219431519508361816e+00,1.208172321319580078e+00,1.197480440139770508e+00,1.187334895133972168e+00,1.177715420722961426e+00,1.168603420257568359e+00,1.159982442855834961e+00,1.151835918426513672e+00,1.144148707389831543e+00,1.136907577514648438e+00,1.130099892616271973e+00,1.123713254928588867e+00,1.117737054824829102e+00,1.112160921096801758e+00,1.106975913047790527e+00,1.102173209190368652e+00,1.097744584083557129e+00,1.093683719635009766e+00,1.089983105659484863e+00,1.086637496948242188e+00,1.083641648292541504e+00,1.080990195274353027e+00,1.078679800033569336e+00,1.076706647872924805e+00,1.075067162513732910e+00,1.073759555816650391e+00,1.072781443595886230e+00,1.072131514549255371e+00,1.071808457374572754e+00
